Título|Ano de Publicação|Tipo de Acesso|Tipo de Documento|Assuntos|Idioma|Descrição|Link de Acesso
Validação de métodos analíticos e estudo preliminar de estabilidade da leflunomida|2005|Open Access|Dissertação|Leflunomida;Validação : Métodos de análise de fármacos;Antiinflamatorios;Controle de qualidade de medicamentos|por|A leflunomida é um pró-fármaco anti-reumático encontrado na forma de comprimidos revestidos com nome comercial ARAVA que, in vivo, é rápida e extensamente convertida a seu metabólito ativo A77 1726. Considerando a ausência de metodologia de controle de qualidade na literatura para a leflunomida, foram desenvolvidos métodos de caracterização e quantificação da leflunomida matéria-prima e na forma de comprimido, além de estudo preliminar de sua estabilidade. As técnicas de ponto de fusão, espectroscopia no IV, RMN 1H e 13C e CLAE associada a detector de arranjo de diiodos foram utilizadas para identificação e caracterização da leflunomida. O A77 1726 foi sintetizado e caracterizado pelas técnicas de espectroscopia no IV, RMN 1H e 13C, CLAE e DSC. Foi desenvolvido e validado método analítico para quantificação da leflunomida em comprimidos por CLAE utilizando coluna C18, ACN:água (50:50) como fase móvel e detecção em 254 nm. O método apresentou parâmetros cromatográficos adequados e parâmetros de desempenho analítico satisfatórios, com limite de detecção de 10 ng/mL. Método por espectroscopia derivada no UV foi desenvolvido e validado como alternativa para quantificação da leflunomida em comprimidos. A comparação do método por UV derivada com a CLAE, para determinação da leflunomida em comprimidos, mostrou que os métodos são intercambiáveis, creditando a técnica de UV para testes de controle de qualidade de rotina. Foram realizados estudos de degradação forçada dos comprimidos de leflunomida submetendo amostras à temperatura de 80 ºC ou exposição à radiação UV a 254 nm com lâmpada germicida. O principal produto de degradação encontrado foi o A77 1726. Além disso, outro produto de degradação, com tempo de retenção de 5,5 min (CLAE), apresentou quantidades significativas no estudo de degradação térmica.|http://hdl.handle.net/10183/4412
Hipocratismo digital : avaliação radiográfica da espessura das partes moles sub-ungueais|2003|Open Access|Tese|Osteoartropatia hipertrófica secundária;Unhas;Articulações dos dedos;Radiografia|por|Introdução É sabido que existe um aumento das partes moles sub-ungueais nos dedos com hipocratismo, o que foi verificado no passado por estudos de anatomia patológica. No presente trabalho este espessamento das partes moles sub-ungueais foi avaliado em indivíduos vivos por meio de imagens radiográficas dos dedos. Objetivo Apresentar um método destinado a avaliar, em imagens radiográficas de dedos indicadores, as alterações estruturais que ocorrem no hipocratismo, através da mensuração “in vivo” da espessura das partes moles sub-ungueais, contrapondo esta medida com valores do ângulo hiponiquial. Métodos Imagens radiográficas foram obtidas do perfil de dedos indicadores que eram colocados diretamente sobre o chassis, sem interposição de grade anti-difusora, com distância foco-filme de 1,0 metro. Sobre as imagens obtidas mediram-se a espessura das partes moles entre a base da unha e a falange, e também o ângulo hiponiquial. O método foi aplicado a 85 pacientes, todos clinicamente portadores de hipocratismo digital (e com ângulo hiponiquial maior que 192,0º), e a 79 indivíduos normais, sem hipocratismo clínico (e com ângulo hiponiquial inferior a 188,0º).Resultados A espessura das partes moles sub-ungueais nos 85 pacientes com hipocratismo mediu 3,91 ± 0,55 mm (3,00 –5,50 mm) e nos indivíduos normais 2,34 ± 0,29 mm (1,50 – 3,00 mm) – uma diferença significativa (p < 0,001). Em somente um dos casos normais a espessura das partes moles sub-ungueais foi superior a 2,75 mm (3,00 mm). O coeficiente de correlação (r) entre os valores da espessura das partes moles subungueais e os do ângulo hiponiquial foi 0,88. Conclusões A avaliação radiográfica da espessura das partes moles sub-ungueais de dedos indicadores de indivíduos vivos foi facilmente efetuada. O método mostrou que esta espessura encontrou-se significativamente aumentada em pacientes com hipocratismo digital, o que havia sido previamente relatado por outros autores em materiais de anatomia patológica. Houve estreita correlação entre os valores da espessura das partes moles subungueais e os do ângulo hiponiquial.|http://hdl.handle.net/10183/4428
Comparação entre a estimativa de razão de chances gerada pelo modelo de ODDS proporcionais com a razão de chances generalizada|2004|Open Access|Tese|Estatística;Probabilidade;Razão de chances;Modelos de riscos proporcionais;Epidemiologia|por|Resumo não disponível.|http://hdl.handle.net/10183/4429
Resposta antidepressiva aguda ao metilfenidato na depressão maior : ensaio clínico randomizado duplo-cego|2004|Open Access|Dissertação|Depressão;Metilfenidato;Estimulantes do sistema nervoso central;Escalas de graduação psiquiátrica|por|Resumo não disponível.|http://hdl.handle.net/10183/4442
Abuso infantil : identificação e notificação pelo pediatra às instituições de proteção a crianças e adolescentes na cidade de Porto Alegre, Brasil|2003|Open Access|Dissertação|Abuso sexual na infância;Criança;Adolescente;Porto Alegre (RS);Brasil|por|Resumo não disponível.|http://hdl.handle.net/10183/4443
Mycobacterium tuberculosis : Prevalência de cepas resistentes em indivíduos HIV-positivos|2003|Open Access|Dissertação|Tuberculose;Mycobacterium tuberculosis|por|Resumo não disponível.|http://hdl.handle.net/10183/4522
Influência da seleção do grupo controle na análise de fatores de risco para infecções hospitalares por Klebsiella pneumoniae produtora de B-lactamase de espectro estendido|2004|Open Access|Tese|Klebsiella pneumoniae;Resistência a medicamentos;Infecção hospitalar;Fatores de risco;Estudos de casos e controles|por|Resumo não disponível.|http://hdl.handle.net/10183/4524
A expressão imunoistoquímica das metaloproteinases-2 e -9 da matriz na rosácea inflamatória|2003|Open Access|Tese|Rosácea;Metaloproteinase 2 da matriz;Metaloproteinase 9 da matriz;Metaloproteinases da matriz|por|Resumo não disponível.|http://hdl.handle.net/10183/4534
O envolvimento do marcador inflamatório Heme Oxigenêse-1 na carciinogênese experimental de esôfago|2004|Open Access|Dissertação|Biologia molecular;Técnicas de diagnóstico molecular;Neoplasias esofágicas;Inflamação|por|Sabe-se que o refluxo crônico pode induzir lesão mucosa, estimular a proliferação de células e promover tumorigênese no esôfago distal. Ainda não é sabido por que apenas uma parcela dos pacientes com refluxo esofágico progrediram para uma metaplasia intestinal (Esôfago de Barrett) e adenocarcinoma. O estresse oxidativo parece exercer um papel importante nessa progressão . Assim sendo, examinamos o padrão de expressão da enzima Heme Oxigenase-1 (HO-1), enzima indutora do estresse oxidativo, em peças de esôfago obtidos de um estudo experimental com ratos que avaliou o papel do refluxo gástrico e duodenoesofágico na carcinogênese esofágica. Métodos: Uma amostra de três (3) peças de esôfago de cada grupo de ratos submetidos a tratamentos diferentes tiveram a expressão da enzima Heme Oxigenase-1 avaliada através de imunohistoquímica. Os ratos foram divididos nos seguintes grupos: (1) cardioplastia para induzir refluxo predominantemente gástrico, (2) anastomose esofagoduodenal para induzir refluxo duodenal, (3) sem tratamento, (4) cardioplastia+dietilnitrosamina (DEN), (5) anastomose esofagoduodenal +DEN, (6) DEN.  Resultados: Não houve desenvolvimento de câncer ou metaplasia intestinal nos animais que não foram expostos ao refluxo de conteúdo duodenal. A expressão de HO-1 foi observada apenas em ratos submetidos à anastomose esofagoduodenal (Grupos 2 e 5) e a análise da média de intensidade de fluorescência demonstrou uma diferença significante de expressão de HO-1 (4,8 e 4,6 vezes respectivamente) comparando-se ao controle (Grupo 3) (p<0,05). O alvo principal para expressão da HO-1 foram as células inflamatórias dentro do tumor ou em áreas subepiteleiais. Os ratos expostos ao refluxo gástrico não desenvolveram tumores ou expressaram a HO-1. Conclusões: A esofagite de refluxo induzida por refluxo esofágico com conteúdo duodenal provocou estresse oxidativo considerável e pode desempenhar um papel importante na carcinogênese esofágica. O refluxo gástrico não foi suficiente para induzir estresse oxidativo neste modelo experimental.|http://hdl.handle.net/10183/4542
Parâmetros nutricionais na artrite idiopática juvenil|2005|Open Access|Dissertação|Estado nutricional;Artrite juvenil;Brasil, Região Sul|por|Resumo não disponível|http://hdl.handle.net/10183/4568
O efeito da carga compressiva repetitiva sobre a placa de crescimento : estudo experimental em ratos;The effect of the Repetitives Impacts in Growth Plate : experimental Study in Rats|2003|Open Access|Tese|Biomecânica;Crescimento;Esportes;Bone growth;Growth plate;Repetitive impacts;Sports and growth;Biomechanics|por|Os impactos repetitivos decorrentes do esporte podem interferir no crescimento ósseo. Com o objetivo de tentar elucidar o efeito mecânico dos impactos repetitivos sobre a placa de crescimento ósseo, da tíbia proximal, um estudo experimental em ratos foi realizado. Inicialmente, foi desenvolvida uma máquina para a produção de impactos repetitivos na tíbia dos ratos. Os impactos repetitivos foram produzidos na tíbia direita em uma amostra de 60 ratos wistar, divididos em 6 grupos de 10 cada, sendo a esquerda o controle. A magnitude de impacto foi de aproximadamente 3,5 vezes a massa corporal dos ratos. Após os dias de impacto, os ratos foram sacrificados e as tíbias foram medidas. Em seguida um estudo histológico da placa de crescimento foi realizado. Foram medidas, a espessura total da placa de crescimento, a espessura da zona de repouso, de proliferação e hipertrófica e de calcificação juntas. Os resultados mostraram diferença significativa no comprimento da tíbia nos testes intra-grupos para os grupos 3, 4,e 5 (p≤0,05), e intergrupos para a tíbia direita e esquerda (p≤0,05). A placa de crescimento mostrou uma menor espessura significativa na tíbia direita (p≤0,05). Na esquerda não houve alteração significativa da espessura da placa (p=0,109).  As zonas de repouso e proliferativa da placa da tíbia direita, e o número médio de células nas colunas da zona proliferativa apresentaram diferenças significativas intergrupos (p= 0,013, p=0,042 e p=0,017, respectivamente). As zonas hipertrófica e de calcificação apresentaram diferença significativas nas tíbias direita e esquerda (p 0,048 e 0=0,020, respectivamente). As análises múltiplas confirmaram que não existiram evidências de calcificação precoce da placa, com a magnitude de impacto produzida. Não houve mudança significativa nas zonas hipertrófica e de calcificação. A conclusão é de que os impactos repetitivos diminuem a espessura da placa de crescimento proximal da tíbia durante a puberdade, principalmente quando o tempo de impacto ultrapassa a metade do período de puberdade. Com a interrupção de 10 dias na produção dos impactos, permaneceu a diminuição da espessura da placa proximal da tíbia. A cargas de impactos de aproximadamente 3,5 vezes a massa corporal não são suficientes para exibir evidências de calcificação precoce da placa de crescimento.;The repetitive impact in exercise could make an interference in bone growth. In last years, it could be seeing an increase in children participation in sports and leagues. With the objective to try to understand the mechanical effect of repetitive impacts at growth plate, at proximal tibia, an experiment was made. Repetitive impacts was make at right tibia in a 60 wistar rats, with 6 groups with 10 rats each. The left tibia was the control. The magnitude of the impact was close to 3,5 of the corporal mass of the rats. After the impacts day, the animals was sacrifice and the tibias was measured. After that, an growth plate histological study was made. The total growth plate was measured, and also the resting zone, proliferative zone and hypertrophy and calcification together. Results shown a significative difference in tibia length in groups tests for groups 3,4 and 5 (p<0,05). The growth plate shows a significative small length at right tibia (p<0,05). The left tibia did not shown any siginificative alteration in it length at growth plate. (p=0,109). The resting and proliferative zones, the number of the columns cellules of the proliferative zone, show a significative difference between groups (p=0,013; p=0,042 and p=0,017). The hypertrophic and calcification zones shown a significative difference between right and left tibia (p=0,048 and p=0,020). The multiple analysis confirm that did not appear any evidence of precocious calcification, with that impact magnitude, even a reduce of total growth plate and proliferative zone.|http://hdl.handle.net/10183/4571
Avaliação da expressão da proteína p53 e do VEGF (Fator de Crescimento do Endotélio Vascular) em pacientes com adenocarcinoma de esôfago;Evaluation of p53 protein and VEGF (vascular Endothelial Growth Factor) expresion in patients with esophageal adenocarcinoma |2004|Open Access|Tese|Esophagus;Adenocarcinoma;Prognosis;Tumor markers;p53;VEGF;Survival;Neoplasias esofágicas;Adenocarcinoma;Esôfago;Prognóstico;Biomarcadores tumorais;Fator A de crescimento do endotélio vascular;Proteína p53;Sobrevivência;Sobrevivência livre de doença;Técnicas de diagnóstico molecular;Biologia molecular;Estudos de coortes|por|O prognóstico dos pacientes com adenocarcinoma de esôfago é bastante prejudicado pelo seu diagnóstico tardio. Na tentativa de determinar fatores que possam alterar o prognóstico destes pacientes, o estudo da biologia molecular tem recebido grande importância. As mutações no gene de supressão tumoral TP53 estão entre as anormalidades genéticas mais comuns encontradas numa ampla variedade de tumores. A angiogênese é essencial para o crescimento e a metastatização de tumores sólidos. O Fator de Crescimento do Endotélio Vascular (VEGF, Vascular Endothelial Growth Factor), um fator de crescimento identificado recentemente com propriedades angiogênicas significativas, pode ser um importante regulador desta angiogênese tumoral. A associação entre as expressões da proteína p53 e do VEGF e o prognóstico tem sido pouco estudada. Foram estudados 46 pacientes com adenocarcinoma de esôfago submetidos à cirurgia de ressecção com intenção curativa.  As expressões da proteína p53 e do VEGF foram observadas por análise imuno-histoqímica em 52,2% e 47,8% dos tumores, respectivamente. As expressões da proteína p53 e do VEGF coincidiram em 26% dos casos, e não foi encontrada correlação entre essa expressão. Nenhum dos fatores clinicopatológicos se correlacionaram significativamente com as expressões da proteína p53 ou do VEGF. Não houve associação significativa entre as expressões da proteína p53 e do VEGF e sobrevida a longo prazo. No presente estudo, a expressão da proteína p53 e do VEGF, embora em porcentagem similar à da literatura, não se correlacionou com o prognóstico em pacientes com adenocarcinoma de esôfago submetidos à cirurgia com intenção curativa.;The prognosis of patients with esophageal adenocarcinoma is negatively influenced by late diagnosis. In an attempt to determine the factors that might improve the prognosis of these patients, molecular biology has been of great importance. P53 tumor suppressor gene mutations are one of the most frequent genetic disorders found in a wide variety of tumors. Angiogenesis is essential for the growth and metastatic spread of solid tumors. The Vascular Endothelial Growth Factor (VEGF), a recently identified factor with remarkable angiogenic properties, may play a central regulatory role in tumor angiogenesis. The association between p53 protein and VEGF expressions and prognosis has been underinvestigated. Forty-six patients with esophageal adenocarcinoma, submitted to curative resection, were studied. The expressions of p53 protein and VEGF were assessed by immunohistochemistry in 52.2% and 47.8% of tumors, respectively. P53 protein and VEGF expressions coincided in 26% of the cases, and no correlation between these expressions was observed.  None of the clinicopathological factors showed a significant correlation with p53 protein or VEGF expressions. There was no significant association between p53 protein and VEGF expressions and long-term survival. In the present study, the expression of p53 protein and VEGF, albeit similar to the one reported in the literature, did not correlate with prognosis in esophageal adenocarcinoma patients submitted to curative resection.|http://hdl.handle.net/10183/4575
Alterações neurológicas em lactentes submetidos à cirurgia cardíaca com circulação extra-corpórea|2003|Open Access|Dissertação|Mortalidade infantil;Lactente;Desempenho psicomotor;Coração;Circulação extracorpórea;Cirurgia|por|Objetivos: analisar o desenvolvimento neuropsicomotor antes e depois de cirurgia cardíaca em crianças através de dois instrumentos: exame neurológico e do teste de Denver II Métodos: foram randomicamente selecionadas os lactentes com indicação de cirurgia cardíaca com utilização de circulação extra-corpórea no período de abril de 2001 a setembro de 2002 Delineamento: coorte prospectivo não controlado Intervenções: Um dia antes da cirurgia eletiva, na alta da unidade de terapia intensiva pediátrica cardíaca e entre 3 a 6 meses após a cirurgia cardíaca os pacientes incluídos no estudo eram submetidos a um exame neurológico padronizado realizado pelo mesmo neurologista pediátrico e ao teste de Denver II aplicado por 2 pediatras de maneira independente, apresentando uma concordância de resultados entre 89-100% . Estatística: O test t student para amostras pareadas para os índices de Denver II . Teste do Qui-quadrado para as categorias do exame neurológico antes e depois de cirurgia. Foi estimado um tamanho amostral de 15 crianças. Resultados: Foram incluídas 20 crianças, com idade média no momento da correção de 6,7 ± 4,2 meses e peso médio 5,3± 2,2 quilogramas. Os defeitos septais ocorreram em 11 casos (55%). O tempo médio de circulação extra-corpórea era 67± 23,6 minutos, com o uso de ultrafiltração modificada. Quinze crianças tinham atraso no desenvolvimento de neuropsicomotor no momento da cirurgia, mas em seis foi observado normalização depois de 3 a 6 meses de seguimento (p=0,11). Quando os índices de Denver II, dentro de cada domínio, foram analisados (índices motor grosseiro, motor fino, linguagem, total e pessoal-social), observou-se um aumento em todos os domínios após a cirurgia, exceto o último (p < 0.05). O percentual médio de melhora nos índices oscilou entre 17 a 23%. Um tamanho de efeito grande foi calculado para linguagem e moderado nas habilidades de motoras. Conclusão: Apesar destas crianças estarem em risco de novos achados neurológicos, os resultados sugerem uma melhora precoce nos índices de desenvolvimento neuropsicomotor após cirurgia cardíaca com extra-corpórea.;Objectives: To analyze the neuro-psychomotor development before and after cardiac surgery in infants through two instruments : neurological examination and Denver II test. Methods: Infants were selected randomicaly and included all with elective surgery during the research time. Infant with previous neurological symptoms and anticonvulsions medications were excluded. Study Design: Prospective uncontrolled cohort. Interventions: Neurological exam made by a pediatric neurologist and Denver II test by 2 different pediatricians. Agreement percent between pediatricians : 89-100% These were applied at the day before the elective surgery, at the cardiac pediatric unit disclosure and 3 to 6 months after surgery. Statistics: The Student t test for paired samples were used for Denver II test indexes and χ2 was applied for neurological exam cathegories before and after surgery. Calculated sample size: 15 infants. Results: 20 infants were included. Mean age at the correction time was 6,7 ± 4,20 months and mean weight 5,3 ± 2,2 kilogram. Majority cardiac defects were septal defects 11 (55%). Mean CPB time was 67± 23,6. All were submitted to modified ultrafiltration. Fifteen infants had delayed neuro-psychomotor development before the surgery but in six it was observed normalization after 3 to 6 months of follow-up (p=0,11). When Denver II test indexes were analyzed inside each domain : gross motor, fine motor, language, total and personal-social, it was observed an increase after follow-up time in all domains except the later (p<0.05). The mean increase percent in each domaim varied between 17 to 23% in relation to before surgery. A big effect size was measured in language and moderate to increase in motor skills after surgery. Conclusion: Despite these children been particularly in risk of new neulogical findings this results suggest an early measurable improvement in neuro-psychomotor development indexes after cardiac surgery when moderate hypothermic CPB were used in infants deserving elective correction.|http://hdl.handle.net/10183/4592
Protocolo clínico para a atenção básica do sus : análise dos conflitos e harmonias na percepção dos profissionais médicos|2005|Open Access|Dissertação|Assistência farmacêutica;Sistema Único de Saúde.;Protocolos clínicos|por|Objetivos: Descrever a opinião dos profissionais médicos que trabalham em unidades de atenção primária do Sistema Único de Saúde, dos municípios de Ponta Grossa – PR e Cuiabá - MT, com relação ao que estes apontam como importantes e, assim, compor a percepção destes profissionais sobre os conflitos e harmonias a que os protocolos clínicos usados na atenção primária estão expostos, quando levados para dentro da unidade. Método: Este trabalho é um estudo de caso do tipo levantamento realizado nos municípios de Ponta Grossa – PR e Cuiabá – MT, através de um questionário composto por perguntas abertas e fechadas. Resultados e Conclusões: As principais características apontadas pelos participantes são: Clareza nos passos a serem seguidos; Facilidade na consulta e compreensão; Capacidade da unidade em realizar as recomendações perante as demais atividades já existentes”; Vontade política do gestor em implantar o protocolo; Presença de mecanismos que permitam o acompanhamento e verificação da evolução do caso; Dificuldade em se mudar uma rotina que já existe há muito tempo no local; e Atividades econômicas do publico que será atendido. De acordo com as características os protocolos estão expostos a todos os conflitos dos Cs Cessantes, sendo, para os participantes, os mais importantes o Custo e o Cerceamento. Os cerceamentos mais citados são: Comportamentais, Tradicionais e Autoritários.|http://hdl.handle.net/10183/4599
Syzygium cumini (L.) Skells no tratamento do diabetes melito tipo 2 : resultado de um ensaio clínico randomizado, controlado, duplo-cego e double-dummy|2004|Open Access|Tese|Diabetes mellitus tipo 2;Syzygium;Fitoterapia;Plantas medicinais|por|Resumo não disponível.|http://hdl.handle.net/10183/4605
Demandas do pronto atendimento e os processos de trabalho em serviços de porta aberta|2004|Open Access|Dissertação|Sistema Único de Saúde.;Serviços de saúde;Organização e administração;Qualidade dos cuidados de saúde;Serviços médicos de emergência|por|O estudo tem por objetivo identificar e analisar os motivos pelos quais os usuários utilizam o pronto atendimento de um Centro de Saúde e analisar a organização do trabalho nesse serviço, identificando como se dão o acesso, o acolhimento e o vínculo de usuários ao Sistema de Saúde. Trata-se de um estudo de caso, com abordagem qualitativa. A coleta de dados foi realizada por meio da observação livre, por amostragem de tempo. O foco de observação foi a organização do processo de trabalho e o atendimento prestado aos usuários que obtiveram algum tipo de atendimento no Serviço de Pronto Atendimento, no período de agosto, outubro, novembro e dezembro de 2003. A análise dos dados teve uma abordagem dialética. Os dados obtidos foram classificados em estruturas de relevância e, posteriormente, agrupados em dois núcleos: as demandas do pronto atendimento; organização do trabalho e a utilização de tecnologias leves. O processo de trabalho no pronto atendimento está organizado para atender a algumas das necessidades de saúde da população, respondendo, dentro de limites, à finalidade de tratar a queixa principal, encaminhando os usuários, quando necessário, para as referências nos diferentes níveis de complexidade, normatizados na hierarquização do Sistema de Saúde. O acolhimento está presente nas ações dos profissionais, mas ainda é pouco explorado como estratégia de ampliação de acesso e vínculo com o Sistema. Os principais motivos pelos quais os usuários procuraram o serviço foram: situações graves e de risco, queixas agudas que envolviam desconforto físico e emocional, necessidades pontuais caracterizadas como não urgentes, atendimento complementar ao recebido em outros serviços de saúde e vínculo com o próprio serviço.  Ficou evidenciado que para os usuários a procura por um serviço de saúde é diferente daquela identificada pelo trabalhador. O usuário busca o pronto atendimento para resolução de necessidades que lhe trazem dificuldade e desconforto; para os trabalhadores, as necessidades do usuário são definidas com base no modelo biológico e na organização do Sistema.|http://hdl.handle.net/10183/4624
Encontro de cuidado, vivido e dialogado, da equipe de enfermagem com o ser-criança que convive com AIDS|2004|Open Access|Dissertação|Paterson, Josephine;Zderad, Loretta;Cuidado da criança;Cuidados de enfermagem;Síndrome da imunodeficiência adquirida : Criança;Relações enfermeiro-paciente;Assistência ao paciente : Enfermagem;Pacientes internados|por|O estudo busca compreender o significado do cuidado para a equipe de Enfermagem no estar-com o ser-criança que convive com AIDS - sob o olhar da Teoria de Enfermagem Humanística de Paterson e Zderad. Constitui-se em um estudo qualitativo com abordagem existencial fenomenológica, que utiliza, para coleta de informações, a entrevista semi-estruturada, proposta por Triviños. Para análise das informações, fundamenta-se na abordagem hermenêutica proposta por Motta e Crossetti, à luz de Ricoeur. O estudo se desenvolveu em uma Unidade de Internação Pediátrica e teve, como informantes, quatro enfermeiros e quatro auxiliares de Enfermagem. Desvelaram-se nos discursos três temas e seus respectivos sub temas: Existencialidade do ser-criança que convive com AIDS, com os subtemas Ser-no-mundo-com-o-outro; Expressividade no mundo do cuidado; Temporalidade e historicidade; O estar-com do ser-familiar e O ser-familiar como um ser de cuidado. Expressividade do cuidado: ser, saber e fazer compartilhado e seus subtemas: O cuidar como um ato de vida; Cuidado autêntico; O encontro vivido e dialogado; Cuidar de si como abertura ao encontro de cuidado; A aproximação da maternagem; O aproximar o mundo do hospital do mundo da criança e A atitude de compaixão. O vivenciar e o experienciar a facticidade do ser humano com os subtemas: O conviver com a finitude do ser e A ética no cuidado.|http://hdl.handle.net/10183/4627
O idoso do município de Arambaré-RS : um contexto rural de envelhecimento|2005|Open Access|Dissertação|Envelhecimento;Condições de vida;Saúde do idoso : Arambaré (RS);Qualidade de vida : Idoso;População rural : Rio Grande do Sul|por|Este estudo insere-se em um Programa Interdisciplinar de Pesquisa (PROINTER), em que a temática geral é fundamentada na “Evolução e diferenciação da agricultura, transformação do meio natural e desenvolvimento sustentável em espaços rurais do sul do Brasil”. O PROINTER é um acordo de cooperação entre Universidades brasileiras (UFRGS e UFPR) e francesas (Bordeaux 2, Paris 7 e Paris 10), agregando pesquisadores de várias áreas do conhecimento com o intuito de inter-relacionar os diferentes olhares na busca de soluções para o desenvolvimento dos municípios da Metade Sul do Rio Grande do Sul. A área inicial de pesquisa é formada pelos municípios de Arambaré, Camaquã, Canguçu, Chuvisca, Cristal, Encruzilhada do Sul, Santana da Boa Vista e São Lourenço do Sul. A área da saúde, no contexto do PROINTER, fundamenta-se na perspectiva das Interfaces entre a Saúde Pública e a Antropologia em torno das Desigualdades Sociais no Meio Rural, priorizando segmentos mais fragilizados da população, como os idosos. O presente estudo, portanto, objetivou caracterizar através de um enfoque sociodemográfico e epidemiológico as condições de vida e saúde dos idosos do meio rural de Arambaré, bem como, as concepções que envolvem o envelhecimento e a qualidade de vida. A metodologia para alcançar os objetivos combina a análise quantitativa com a qualitativa, privilegiando o delineamento epidemiológico do tipo seccional. A coleta de dados foi através de roteiro de entrevista com questões quantitativas e qualitativas. Os dados quantitativos foram analisados através do software Epi-Info 6.4 e os qualitativos por análise de conteúdo. Os resultados mostraram um número maior de homens idosos do que mulheres no meio rural e, de forma geral, uma inserção socioeconômica precária: baixa escolaridade, renda familiar reduzida, segregação em espaços rurais delimitados por latifúndios, condições sanitárias deficientes.  O enfrentamento dessas condições é a continuidade no trabalho agrícola, mesmo para aqueles que são aposentados. Os problemas de saúde são basicamente doenças crônicas, comuns ao envelhecimento, mas há problemas que se ocultam na definição do que é patológico e do que é “inerente ao trabalho”, como as dorsopatias. As redes de apoio ao idoso limitam-se às relações familiares que são influenciadas pelo contexto rural e pelas suas trajetórias pessoais. Essa influência define também preconceitos, valores, tabus e as diferentes concepções de envelhecimento e qualidade de vida, como auto-imagem, sexualidade, limitações, entre outros. O estudo mostra uma heterogeneidade nas formas de envelhecer no meio rural construída pela inter-relação de fatores que permite, a partir de suas informações, influenciar em políticas públicas locais direcionadas aos idosos do meio rural do município, bem como, subsidiar a construção da problemática de pesquisa do PROINTER, considerando não somente as condições materiais de existência, mas também, os aspectos socioculturais que influenciam e são influenciados pelas dinâmicas de vida e saúde dessa população e definem as desigualdades sociais existentes.|http://hdl.handle.net/10183/4628
Expressão gênica do receptor estrogênico-a, bcl-2 e c-myc em fibroadenomas e no tecido mamário normal circunjacente|2003|Open Access|Dissertação|Neoplasias da mama;Fibroadenoma;Expressão gênica;Genes myc;Genes bcl-2;Receptores estrogenicos|por|Resumo não disponível.|http://hdl.handle.net/10183/4629
Características clínicas e predição diagnóstica da síndrome do túnel do carpo em 2582 pacientes submetidos à eletroneuromiografia|2003|Open Access|Tese|Síndrome do túnel carpal|por|Resumo não disponível.|http://hdl.handle.net/10183/4634
Manifestações psicomotoras do recém-nascido prematuro hospitalizado no laço mãe-bebê|2004|Open Access|Dissertação|Desempenho psicomotor;Centros de saúde materno-infantil;Cuidado do lactente;Relações mãe-filho;Comportamento materno;Desenvolvimento infantil;Recém-nascido;Prematuro;Plasticidade neuronal|por|Trata-se de um estudo de natureza qualitativa que investiga as manifestações psicomotoras de bebês prematuros (33 a 36 semanas de idade gestacional) hospitalizados, na relação mãe-bebê. A coleta as informações é a partir da observação participante e entrevista semiestruturada. O estudo desenvolve-se em uma Unidade de Internação Neonatal (UIN) de um hospital escola de Porto Alegre e tem como sujeitos de pesquisa seis bebês internados nesta unidade e suas mães. Do processo de análise de conteúdo origina-se quatro temas: “O imaginário e o vivido na gestação”; “A leitura das manifestações psicomotoras do bebê”; “A fragilidade do bebê com relação ao meio” e; “As expectativas futuras com relação ao bebê”. Do olhar do pesquisador sobre os bebês e suas mães, desvela-se o universo vivido por estes personagens em situação de internação. A importância do trabalho reside em instrumentalizar os profissionais com relação ao conhecimento e reconhecimento das produções dos bebês e favorecer o entendimento das mães sobre estas produções, enquanto mais um recurso de prevenção e atenção à saúde.|http://hdl.handle.net/10183/4637
Estresse, cortisol e periodontite : achados clínicos e biológicos em uma população com 50 anos ou mais|2004|Open Access|Dissertação|Periodontite;Epidemiologia;Estresse psicológico;Estresse fisiológico|por|Resumo não disponível.|http://hdl.handle.net/10183/4645
Características de pessoas idosas em condições de alta hospitalar associadas à rehospitalização|2004|Open Access|Dissertação|Readmissão do paciente;Saúde do idoso;Serviços de saúde para idosos;Alta do paciente|por|Trata-se de um estudo epidemiológico, contemplando uma pesquisa de cunho descritivoexploratório, observacional de coorte prospectivo, para caracterizar as pessoas idosas em condição de alta hospitalar e associar tais características com o desfecho de rehospitalização, no primeiro e terceiro mês após a alta hospitalar. Foram coletados dados de 164 pessoas idosas, no período de junho a setembro de 2003, no hospital universitário público, no município de Porto Alegre. Os fatores de risco para rehospitalização do idoso, no primeiro mês após a alta hospitalar, foram: o grupo de causas de neoplasias (tumores), permanência hospitalar, hospitalização prévia nos últimos doze meses e o sexo masculino do cuidador. No terceiro mês, os fatores de risco para rehospitalização foram os mesmos do primeiro mês, exceto a permanência hospitalar. Os resultados da investigação fornecem subsídios para o planejamento de Programas de Atenção à Saúde do Idoso, do contexto hospitalar ao comunitário. Recomenda-se a adoção de atividades voltadas para educação em saúde, durante a internação hospitalar, com o propósito de otimizar a assistência, diminuir as rehospitalizações e promover a qualidade de vida do idoso e de sua família.|http://hdl.handle.net/10183/4646
